Nummer;Behandlingsaktivitet;KLE Hovedgruppe;KLE Gruppe;KLE niveau 3
72;Behandling af personoplysninger i forbindelse med forebyggelse og rådgivning om sociale forhold samt tilsyn med plejehjem, friplejeboliger og tilbud til ungdomskriminelle;27. Social Service;27. 12. Forebyggelse og rådgivning, social service;27.12.34. Kriminalforsorg, Socialforvaltning og Politi- samarbejde (KSP)
72;Behandling af personoplysninger i forbindelse med forebyggelse og rådgivning om sociale forhold samt tilsyn med plejehjem, friplejeboliger og tilbud til ungdomskriminelle;27. Social Service;27. 12. Forebyggelse og rådgivning, social service;27.12.36. Exit-programmer
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 00. Hjælp og støtte til børn og unge;34.00.00. Hjælp og støtte til børn og unge i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 10. Undersøgelse, afdækning, mv.;34.10.00. Undersøgelse, afdækning, mv. i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 10. Undersøgelse, afdækning, mv.;34.10.10. Screening, afdækning og børnefaglig undersøgelse
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 10. Undersøgelse, afdækning, mv.;34.10.30. Underretninger
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.00. Forebyggende og støttende indsatser i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.05. Tidligt forebyggende indsatser
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.25. Støttende indsatser
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.45. Forældrepålæg
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.49. Børne- og ungepålæg
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.53. Lægelig undersøgelse og behandling uden samtykke
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.57. Ungdomssanktion / koordinator til unge, idømt en sanktion
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.61. Netværkssamråd
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 15. Forebyggende og støttende indsatser;34.15.65. Tilbud om udslusning til løsladte unge
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 25. Anbringelse;34.25.00. Anbringelse i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 40. Hjælp til barnets forældre;34.40.00. Hjælp til barnets forældre i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 40. Hjælp til barnets forældre;34.40.10. Støtteperson til barnets forældre
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 40. Hjælp til barnets forældre;34.40.15. Forældrehandleplan
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.00. Støtte til børn/unge med funktionsnedsættelser i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.10. Særlige dag- og klubtilbud
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.20. Hjemmetræning
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.30. Hjælp til dækning af nødvendige merudgifter
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.35. Hjælp til dækning af tabt arbejdsfortjeneste
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.40. Ledsagelse til børn og unge
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.45. Praktisk, pædagogisk eller anden støtte i hjemmet, børn og unge
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.50. Aflastningsordninger, børn og unge
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 45. Støtte til børn/unge med funktionsnedsættelser;34.45.55. Vedligeholdelsestræning, børn og unge
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 50. Ungestøtte og overgang til voksenlivet;34.50.00. Ungestøtte og overgang til voksenlivet i almindelighed
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 50. Ungestøtte og overgang til voksenlivet;34.50.15. Helhedsorienteret plan
73;Behandling af personoplysninger i forbindelse med særlig støtte og tilbud til børn og unge;34. Hjælp og støtte efter barnets lov;34. 50. Ungestøtte og overgang til voksenlivet;34.50.20. Ungestøtte til unge fra 18 til 22 år
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 20. Privat døgnpleje;34.20.00. Privat døgnpleje i almindelighed
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 20. Privat døgnpleje;34.20.10. Privat familiepleje, plejetilladelse
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 20. Privat døgnpleje;34.20.20. Privat døgnplejehjem, tilladelse m.v.
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 30. Anbringelsessteder, godkendelse, opfølgning og tilsyn;34.30.00. Anbringelsessteder, godkendelse, opfølgning og tilsyn i almindelighed
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 30. Anbringelsessteder, godkendelse, opfølgning og tilsyn;34.30.20. Netværksplejefamilier, godkendelse mv.
74;Behandling af personoplysninger i forbindelse med anbringelse af børn og unge;34. Hjælp og støtte efter barnets lov;34. 30. Anbringelsessteder, godkendelse, opfølgning og tilsyn;34.30.30. Egne værelser, kollegier, pladser på efterskoler mv., godkendelser
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.00. Almene tilbud i almindelighed
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.04. Forebyggende hjemmebesøg
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.08. Generelle tilbud med aktiverende og forebyggende sigte
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.12. Husvilde
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.16. Gruppebaseret tilbud om hjælp og støtte
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.20. Individuel tidsbegrænset socialpædagogisk hjælp og støtte
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.24. Sociale akuttilbud
75;Behandling af personoplysninger i forbindelse med almene tilbud ;27. Social Service;27. 35. Almene tilbud;27.35.28. Socialt frikort
76;Behandling af personoplysinger i forbindelse med botilbud;27. Social Service;27. 57. Botilbud;27.57.00. Botilbud i almindelighed
76;Behandling af personoplysinger i forbindelse med botilbud;27. Social Service;27. 57. Botilbud;27.57.04. Midlertidige botilbud efter servicelovens § 107
76;Behandling af personoplysinger i forbindelse med botilbud;27. Social Service;27. 57. Botilbud;27.57.08. Længerevarende botilbud efter servicelovens § 108
76;Behandling af personoplysinger i forbindelse med botilbud;27. Social Service;27. 57. Botilbud;27.57.16. Midlertidige botilbud efter servicelovens § 110 (forsorgshjem og herberger)
76;Behandling af personoplysinger i forbindelse med botilbud;27. Social Service;27. 57. Botilbud;27.57.20. Ophold på særlige pladser på psykiatrisk afdeling
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 51. Behandling efter serviceloven;27.51.00. Behandling efter serviceloven i almindelighed
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 51. Behandling efter serviceloven;27.51.04. Social behandling af stofmisbrug
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 51. Behandling efter serviceloven;27.51.08. Behandlingstilbud efter servicelovens § 102
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 54. Beskyttet beskæftigelse og aktivitets- og samværstilbud;27.54.00. Beskyttet beskæftigelse og aktivitets- og samværstilbud i almindelighed
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 54. Beskyttet beskæftigelse og aktivitets- og samværstilbud;27.54.04. Beskyttet beskæftigelse
77;Behandling af personoplysninger i forbindelse med behandling efter serviceloven samt beskyttet beskæftigelse mv.;27. Social Service;27. 54. Beskyttet beskæftigelse og aktivitets- og samværstilbud;27.54.08. Aktivitets- og samværstilbud (væresteder, daghjem m.v.)
78;Behandling af personoplysninger i forbindelse med pasning af nærtstående med handicap;27. Social Service;27. 63. Pasning af nærtstående med handicap;27.63.00. Pasning af nærtstående med handicap i almindelighed
78;Behandling af personoplysninger i forbindelse med pasning af nærtstående med handicap;27. Social Service;27. 63. Pasning af nærtstående med handicap;27.63.04. Pasning af nærtstående med handicap eller alvorlig sygdom
79;Behandling af personoplysninger i forbindelse med brugerinddragelse og frivilligt socialarbejde;27. Social Service;27. 15. Brugerinddragelse, rådgivende samarbejdsorganer m.v.;27.15.00. Brugerinddragelse, rådgivende samarbejdsorganer m.v. i almindelighed
79;Behandling af personoplysninger i forbindelse med brugerinddragelse og frivilligt socialarbejde;27. Social Service;27. 15. Brugerinddragelse, rådgivende samarbejdsorganer m.v.;27.15.04. Brugerinddragelse efter serviceloven
79;Behandling af personoplysninger i forbindelse med brugerinddragelse og frivilligt socialarbejde;27. Social Service;27. 15. Brugerinddragelse, rådgivende samarbejdsorganer m.v.;27.15.12. Frivilligt socialt arbejde
79;Behandling af personoplysninger i forbindelse med brugerinddragelse og frivilligt socialarbejde;34. Hjælp og støtte efter barnets lov;34. 05. Kommunalbestyrelsens forpligtelser;34.05.15. Brugerinddragelse efter barnets lov
79;Behandling af personoplysninger i forbindelse med brugerinddragelse og frivilligt socialarbejde;34. Hjælp og støtte efter barnets lov;34. 05. Kommunalbestyrelsens forpligtelser;34.05.20. Samarbejde med frivillige sociale organisationer og foreninger
80;Behandling af personoplysninger i forbindelse med bekæmpelse af ungdomskriminalitet (ungdomskriminalitets-nævnet);27. Social Service;27. 29. Bekæmpelse af ungdomskriminalitet;27.29.00. Bekæmpelse af ungdomskriminalitet i almindelighed
80;Behandling af personoplysninger i forbindelse med bekæmpelse af ungdomskriminalitet (ungdomskriminalitets-nævnet);27. Social Service;27. 29. Bekæmpelse af ungdomskriminalitet;27.29.05. Straksreaktioner
80;Behandling af personoplysninger i forbindelse med bekæmpelse af ungdomskriminalitet (ungdomskriminalitets-nævnet);27. Social Service;27. 29. Bekæmpelse af ungdomskriminalitet;27.29.10. Forbedringsforløb
80;Behandling af personoplysninger i forbindelse med bekæmpelse af ungdomskriminalitet (ungdomskriminalitets-nævnet);27. Social Service;27. 29. Bekæmpelse af ungdomskriminalitet;27.29.15. Ophør eller ændring af foranstaltninger, ungdomskriminalitet
